Sample,Timestamp_us,Intensity
12036,3009250,592
12037,3009500,590
12038,3009750,584
12039,3010000,588
12040,3010250,593
12041,3010500,592
12042,3010750,587
12043,3011000,593
12044,3011250,590
12045,3011500,590
12046,3011750,588
12047,3012000,584
12048,3012250,593
12049,3012500,590
12050,3012750,593
12051,3013000,587
12052,3013250,592
12053,3013500,592
12054,3013750,590
12055,3014000,593
12056,3014250,591
12057,3014500,588
12058,3014750,593
12059,3015000,588
12060,3015250,592
12061,3015500,590
12062,3015750,589
12063,3016000,591
12064,3016250,593
12065,3016500,592
12066,3016750,593
12067,3017000,593
12068,3017250,591
12069,3017500,593
12070,3017750,593
12071,3018000,592
12072,3018250,594
12073,3018500,594
12074,3018750,592
12075,3019000,592
12076,3019250,593
12077,3019500,592
12078,3019750,594
12079,3020000,589
12080,3020250,592
12081,3020500,593
12082,3020750,593
12083,3021000,593
12084,3021250,590
12085,3021500,593
12086,3021750,591
12087,3022000,592
12088,3022250,593
12089,3022500,593
12090,3022750,593
12091,3023000,595
12092,3023250,593
12093,3023500,592
12094,3023750,590
12095,3024000,592
12096,3024250,590
12097,3024500,589
12098,3024750,592
12099,3025000,593
12100,3025250,593
12101,3025500,593
12102,3025750,596
12103,3026000,593
12104,3026250,590
12105,3026500,594
12106,3026750,594
12107,3027000,591
12108,3027250,593
12109,3027500,590
12110,3027750,593
12111,3028000,590
12112,3028250,596
12113,3028500,591
12114,3028750,593
12115,3029000,593
12116,3029250,593
12117,3029500,594
12118,3029750,593
12119,3030000,593
12120,3030250,593
12121,3030500,596
12122,3030750,595
12123,3031000,595
12124,3031250,593
12125,3031500,593
12126,3031750,596
12127,3032000,593
12128,3032250,596
12129,3032500,597
12130,3032750,595
12131,3033000,595
12132,3033250,594
12133,3033500,595
12134,3033750,598
12135,3034000,593
12136,3034250,594
12137,3034500,593
12138,3034750,592
12139,3035000,595
12140,3035250,593
12141,3035500,598
12142,3035750,594
12143,3036000,595
12144,3036250,592
12145,3036500,593
12146,3036750,596
12147,3037000,593
12148,3037250,592
12149,3037500,593
12150,3037750,593
12151,3038000,593
12152,3038250,593
12153,3038500,593
12154,3038750,591
12155,3039000,593
12156,3039250,594
12157,3039500,593
12158,3039750,594
12159,3040000,594
12160,3040250,595
12161,3040500,593
12162,3040750,594
12163,3041000,594
12164,3041250,590
12165,3041500,588
12166,3041750,593
12167,3042000,587
12168,3042250,593
12169,3042500,592
12170,3042750,584
12171,3043000,589
12172,3043250,590
12173,3043500,593
12174,3043750,590
12175,3044000,592
12176,3044250,593
12177,3044500,590
12178,3044750,592
12179,3045000,591
12180,3045250,591
12181,3045500,593
12182,3045750,594
12183,3046000,593
12184,3046250,593
12185,3046500,593
12186,3046750,591
12187,3047000,593
12188,3047250,591
12189,3047500,594
12190,3047750,583
12191,3048000,584
12192,3048250,583
12193,3048500,583
12194,3048750,583
12195,3049000,583
12196,3049250,577
12197,3049500,583
12198,3049750,582
12199,3050000,582
12200,3050250,584
12201,3050500,586
12202,3050750,582
12203,3051000,586
12204,3051250,583
12205,3051500,587
12206,3051750,588
12207,3052000,588
12208,3052250,587
12209,3052500,589
12210,3052750,584
12211,3053000,587
12212,3053250,583
12213,3053500,584
12214,3053750,580
12215,3054000,583
12216,3054250,590
12217,3054500,592
12218,3054750,588
12219,3055000,588
12220,3055250,593
12221,3055500,583
12222,3055750,590
12223,3056000,586
12224,3056250,591
12225,3056500,591
12226,3056750,592
12227,3057000,586
12228,3057250,591
12229,3057500,593
12230,3057750,593
12231,3058000,593
12232,3058250,596
12233,3058500,598
12234,3058750,598
12235,3059000,593
12236,3059250,593
12237,3059500,599
12238,3059750,593
12239,3060000,596
12240,3060250,594
12241,3060500,595
12242,3060750,594
12243,3061000,595
12244,3061250,594
12245,3061500,594
12246,3061750,595
12247,3062000,595
12248,3062250,593
12249,3062500,593
12250,3062750,599
12251,3063000,594
12252,3063250,593
12253,3063500,593
12254,3063750,593
12255,3064000,592
12256,3064250,592
12257,3064500,593
12258,3064750,593
12259,3065000,594
12260,3065250,593
12261,3065500,590
12262,3065750,592
12263,3066000,590
12264,3066250,593
12265,3066500,593
12266,3066750,593
12267,3067000,588
12268,3067250,593
12269,3067500,593
12270,3067750,591
12271,3068000,593
12272,3068250,584
12273,3068500,593
12274,3068750,589
12275,3069000,596
12276,3069250,597
12277,3069500,593
12278,3069750,593
12279,3070000,592
12280,3070250,589
12281,3070500,593
12282,3070750,591
12283,3071000,593
12284,3071250,591
12285,3071500,593
12286,3071750,593
12287,3072000,593
12288,3072250,593
12289,3072500,591
12290,3072750,593
12291,3073000,591
12292,3073250,584
12293,3073500,589
12294,3073750,591
12295,3074000,593
12296,3074250,592
12297,3074500,593
12298,3074750,590
12299,3075000,592
12300,3075250,593
12301,3075500,593
12302,3075750,590
12303,3076000,590
12304,3076250,590
12305,3076500,592
12306,3076750,592
12307,3077000,593
12308,3077250,593
12309,3077500,593
12310,3077750,588
12311,3078000,593
12312,3078250,591
12313,3078500,593
12314,3078750,588
12315,3079000,589
12316,3079250,593
12317,3079500,593
12318,3079750,591
12319,3080000,587
12320,3080250,593
12321,3080500,590
12322,3080750,588
12323,3081000,591
12324,3081250,590
12325,3081500,586
12326,3081750,591
12327,3082000,592
12328,3082250,590
12329,3082500,592
12330,3082750,591
12331,3083000,590
12332,3083250,586
12333,3083500,588
12334,3083750,592
12335,3084000,587
12336,3084250,587
12337,3084500,588
12338,3084750,587
12339,3085000,588
12340,3085250,584
12341,3085500,586
12342,3085750,586
12343,3086000,582
12344,3086250,584
12345,3086500,587
12346,3086750,583
12347,3087000,587
12348,3087250,590
12349,3087500,590
12350,3087750,587
12351,3088000,591
12352,3088250,590
12353,3088500,590
12354,3088750,588
12355,3089000,589
12356,3089250,590
12357,3089500,583
12358,3089750,587
12359,3090000,583
12360,3090250,582
12361,3090500,581
12362,3090750,584
12363,3091000,583
12364,3091250,587
12365,3091500,586
12366,3091750,590
12367,3092000,591
12368,3092250,587
12369,3092500,580
12370,3092750,590
12371,3093000,590
12372,3093250,587
12373,3093500,588
12374,3093750,588
12375,3094000,586
12376,3094250,583
12377,3094500,586
12378,3094750,587
12379,3095000,588
12380,3095250,582
12381,3095500,588
12382,3095750,582
12383,3096000,583
12384,3096250,584
12385,3096500,584
12386,3096750,583
12387,3097000,588
12388,3097250,581
12389,3097500,583
12390,3097750,579
12391,3098000,581
12392,3098250,582
12393,3098500,583
12394,3098750,584
12395,3099000,580
12396,3099250,583
12397,3099500,587
12398,3099750,580
12399,3100000,582
12400,3100250,584
12401,3100500,580
12402,3100750,588
12403,3101000,585
12404,3101250,580
12405,3101500,583
12406,3101750,583
12407,3102000,589
12408,3102250,591
12409,3102500,586
12410,3102750,582
12411,3103000,587
12412,3103250,583
12413,3103500,583
12414,3103750,585
12415,3104000,587
12416,3104250,586
12417,3104500,588
12418,3104750,593
12419,3105000,590
12420,3105250,592
12421,3105500,586
12422,3105750,592
12423,3106000,584
12424,3106250,583
12425,3106500,584
12426,3106750,588
12427,3107000,593
12428,3107250,589
12429,3107500,588
12430,3107750,593
12431,3108000,590
12432,3108250,579
12433,3108500,586
12434,3108750,588
12435,3109000,590
12436,3109250,591
12437,3109500,587
12438,3109750,586
12439,3110000,587
12440,3110250,585
12441,3110500,583
12442,3110750,582
12443,3111000,583
12444,3111250,588
12445,3111500,581
12446,3111750,583
12447,3112000,584
12448,3112250,580
12449,3112500,583
12450,3112750,583
12451,3113000,581
12452,3113250,587
12453,3113500,578
12454,3113750,582
12455,3114000,581
12456,3114250,582
12457,3114500,582
12458,3114750,588
12459,3115000,584
12460,3115250,587
12461,3115500,588
12462,3115750,586
12463,3116000,587
12464,3116250,587
12465,3116500,586
12466,3116750,592
12467,3117000,581
12468,3117250,582
12469,3117500,582
12470,3117750,590
12471,3118000,588
12472,3118250,586
12473,3118500,584
12474,3118750,587
12475,3119000,588
12476,3119250,582
12477,3119500,589
12478,3119750,584
12479,3120000,582
12480,3120250,590
12481,3120500,582
12482,3120750,589
12483,3121000,582
12484,3121250,590
12485,3121500,588
12486,3121750,591
12487,3122000,591
12488,3122250,586
12489,3122500,587
12490,3122750,587
12491,3123000,589
12492,3123250,588
12493,3123500,584
12494,3123750,586
12495,3124000,580
12496,3124250,581
12497,3124500,587
12498,3124750,590
12499,3125000,584
12500,3125250,586
12501,3125500,586
12502,3125750,584
12503,3126000,583
12504,3126250,582
12505,3126500,588
12506,3126750,587
12507,3127000,587
12508,3127250,585
12509,3127500,582
12510,3127750,582
12511,3128000,584
12512,3128250,583
12513,3128500,586
12514,3128750,583
12515,3129000,587
12516,3129250,584
12517,3129500,582
12518,3129750,582
12519,3130000,584
12520,3130250,587
12521,3130500,582
12522,3130750,577
12523,3131000,580
12524,3131250,588
12525,3131500,588
12526,3131750,592
12527,3132000,586
12528,3132250,582
12529,3132500,580
12530,3132750,584
12531,3133000,584
12532,3133250,584
12533,3133500,588
12534,3133750,587
12535,3134000,580
12536,3134250,580
12537,3134500,582
12538,3134750,582
12539,3135000,580
12540,3135250,584
12541,3135500,583
12542,3135750,579
12543,3136000,580
12544,3136250,592
12545,3136500,590
12546,3136750,590
12547,3137000,584
12548,3137250,587
12549,3137500,590
12550,3137750,592
12551,3138000,586
12552,3138250,592
12553,3138500,590
12554,3138750,591
12555,3139000,589
12556,3139250,587
12557,3139500,588
12558,3139750,584
12559,3140000,582
12560,3140250,589
12561,3140500,586
12562,3140750,588
12563,3141000,591
12564,3141250,593
12565,3141500,586
12566,3141750,589
12567,3142000,590
12568,3142250,590
12569,3142500,590
12570,3142750,591
12571,3143000,586
12572,3143250,586
12573,3143500,590
12574,3143750,591
12575,3144000,587
12576,3144250,593
12577,3144500,590
12578,3144750,586
12579,3145000,592
12580,3145250,588
12581,3145500,593
12582,3145750,587
12583,3146000,590
12584,3146250,588
12585,3146500,587
12586,3146750,577
12587,3147000,584
12588,3147250,586
12589,3147500,588
12590,3147750,588
12591,3148000,586
12592,3148250,587
12593,3148500,590
12594,3148750,588
12595,3149000,589
12596,3149250,590
12597,3149500,590
12598,3149750,590
12599,3150000,591
12600,3150250,592
12601,3150500,588
12602,3150750,593
12603,3151000,592
12604,3151250,594
12605,3151500,592
12606,3151750,588
12607,3152000,596
12608,3152250,593
12609,3152500,593
12610,3152750,582
12611,3153000,582
12612,3153250,579
12613,3153500,577
12614,3153750,579
12615,3154000,587
12616,3154250,580
12617,3154500,577
12618,3154750,580
12619,3155000,584
12620,3155250,582
12621,3155500,583
12622,3155750,582
12623,3156000,580
12624,3156250,586
12625,3156500,592
12626,3156750,581
12627,3157000,583
12628,3157250,579
12629,3157500,584
12630,3157750,584
12631,3158000,580
12632,3158250,583
12633,3158500,580
12634,3158750,583
12635,3159000,578
12636,3159250,582
12637,3159500,580
12638,3159750,580
12639,3160000,587
12640,3160250,582
12641,3160500,584
12642,3160750,582
12643,3161000,584
12644,3161250,580
12645,3161500,580
12646,3161750,580
12647,3162000,579
12648,3162250,582
12649,3162500,587
12650,3162750,581
12651,3163000,580
12652,3163250,588
12653,3163500,586
12654,3163750,593
12655,3164000,587
12656,3164250,587
12657,3164500,593
12658,3164750,588
12659,3165000,590
12660,3165250,587
12661,3165500,584
12662,3165750,584
12663,3166000,583
12664,3166250,587
12665,3166500,584
12666,3166750,580
12667,3167000,581
12668,3167250,583
12669,3167500,581
12670,3167750,584
12671,3168000,586
12672,3168250,580
12673,3168500,579
12674,3168750,582
12675,3169000,582
12676,3169250,590
12677,3169500,584
12678,3169750,593
12679,3170000,590
12680,3170250,584
12681,3170500,591
12682,3170750,588
12683,3171000,590
12684,3171250,593
12685,3171500,591
12686,3171750,589
12687,3172000,592
12688,3172250,593
12689,3172500,593
12690,3172750,593
12691,3173000,588
12692,3173250,591
12693,3173500,591
12694,3173750,593
12695,3174000,596
12696,3174250,591
12697,3174500,593
12698,3174750,593
12699,3175000,593
12700,3175250,592
12701,3175500,593
12702,3175750,593
12703,3176000,594
12704,3176250,594
12705,3176500,593
12706,3176750,596
12707,3177000,594
12708,3177250,593
12709,3177500,591
12710,3177750,593
12711,3178000,590
12712,3178250,588
12713,3178500,590
12714,3178750,590
12715,3179000,588
12716,3179250,584
12717,3179500,590
12718,3179750,593
12719,3180000,592
12720,3180250,590
12721,3180500,591
12722,3180750,588
12723,3181000,593
12724,3181250,590
12725,3181500,592
12726,3181750,590
12727,3182000,586
12728,3182250,586
12729,3182500,587
12730,3182750,587
12731,3183000,592
12732,3183250,587
12733,3183500,586
12734,3183750,586
12735,3184000,588
12736,3184250,592
12737,3184500,587
12738,3184750,583
12739,3185000,584
12740,3185250,582
12741,3185500,580
12742,3185750,584
12743,3186000,580
12744,3186250,584
12745,3186500,586
12746,3186750,579
12747,3187000,584
12748,3187250,583
12749,3187500,583
12750,3187750,581
12751,3188000,589
12752,3188250,586
12753,3188500,584
12754,3188750,584
12755,3189000,590
12756,3189250,586
12757,3189500,581
12758,3189750,583
12759,3190000,584
12760,3190250,583
12761,3190500,582
12762,3190750,580
12763,3191000,582
12764,3191250,589
12765,3191500,586
12766,3191750,584
12767,3192000,590
12768,3192250,584
12769,3192500,587
12770,3192750,577
12771,3193000,583
12772,3193250,579
12773,3193500,579
12774,3193750,580
12775,3194000,576
12776,3194250,578
12777,3194500,580
12778,3194750,582
12779,3195000,590
12780,3195250,582
12781,3195500,583
12782,3195750,582
12783,3196000,586
12784,3196250,582
12785,3196500,580
12786,3196750,586
12787,3197000,582
12788,3197250,582
12789,3197500,582
12790,3197750,584
12791,3198000,579
12792,3198250,579
12793,3198500,583
12794,3198750,588
12795,3199000,584
12796,3199250,588
12797,3199500,584
12798,3199750,590
12799,3200000,584
12800,3200250,582
12801,3200500,584
12802,3200750,580
12803,3201000,580
12804,3201250,583
12805,3201500,583
12806,3201750,584
12807,3202000,584
12808,3202250,584
12809,3202500,578
12810,3202750,578
12811,3203000,578
12812,3203250,581
12813,3203500,579
12814,3203750,579
12815,3204000,577
12816,3204250,578
12817,3204500,578
12818,3204750,583
12819,3205000,580
12820,3205250,577
12821,3205500,578
12822,3205750,578
12823,3206000,584
12824,3206250,579
12825,3206500,582
12826,3206750,580
12827,3207000,577
12828,3207250,577
12829,3207500,577
12830,3207750,577
12831,3208000,580
12832,3208250,577
12833,3208500,578
12834,3208750,582
12835,3209000,578
12836,3209250,582
12837,3209500,579
12838,3209750,582
12839,3210000,579
12840,3210250,582
12841,3210500,578
12842,3210750,582
12843,3211000,580
12844,3211250,584
12845,3211500,580
12846,3211750,579
12847,3212000,579
12848,3212250,578
12849,3212500,578
12850,3212750,577
12851,3213000,575
12852,3213250,578
12853,3213500,577
12854,3213750,577
12855,3214000,578
12856,3214250,578
12857,3214500,576
12858,3214750,577
12859,3215000,574
12860,3215250,582
12861,3215500,580
12862,3215750,577
12863,3216000,582
12864,3216250,577
12865,3216500,576
12866,3216750,573
12867,3217000,573
12868,3217250,571
12869,3217500,572
12870,3217750,577
12871,3218000,577
12872,3218250,576
12873,3218500,574
12874,3218750,574
12875,3219000,574
12876,3219250,577
12877,3219500,577
12878,3219750,576
12879,3220000,578
12880,3220250,576
12881,3220500,575
12882,3220750,573
12883,3221000,575
12884,3221250,577
12885,3221500,574
12886,3221750,577
12887,3222000,576
12888,3222250,581
12889,3222500,577
12890,3222750,576
12891,3223000,577
12892,3223250,577
12893,3223500,576
12894,3223750,574
12895,3224000,576
12896,3224250,577
12897,3224500,581
12898,3224750,580
12899,3225000,582
12900,3225250,582
12901,3225500,575
12902,3225750,577
12903,3226000,578
12904,3226250,574
12905,3226500,575
12906,3226750,574
12907,3227000,577
12908,3227250,580
12909,3227500,576
12910,3227750,581
12911,3228000,575
12912,3228250,577
12913,3228500,577
12914,3228750,576
12915,3229000,575
12916,3229250,575
12917,3229500,576
12918,3229750,578
12919,3230000,576
12920,3230250,572
12921,3230500,575
12922,3230750,577
12923,3231000,576
12924,3231250,576
12925,3231500,574
12926,3231750,576
12927,3232000,575
12928,3232250,576
12929,3232500,574
12930,3232750,577
12931,3233000,578
12932,3233250,567
12933,3233500,566
12934,3233750,567
12935,3234000,571
12936,3234250,567
12937,3234500,567
12938,3234750,566
12939,3235000,570
12940,3235250,570
12941,3235500,572
12942,3235750,571
12943,3236000,571
12944,3236250,571
12945,3236500,572
12946,3236750,570
12947,3237000,570
12948,3237250,574
12949,3237500,565
12950,3237750,565
12951,3238000,568
12952,3238250,572
12953,3238500,565
12954,3238750,572
12955,3239000,566
12956,3239250,568
12957,3239500,568
12958,3239750,571
12959,3240000,566
12960,3240250,572
12961,3240500,571
12962,3240750,573
12963,3241000,568
12964,3241250,572
12965,3241500,571
12966,3241750,567
12967,3242000,572
12968,3242250,574
12969,3242500,571
12970,3242750,566
12971,3243000,566
12972,3243250,566
12973,3243500,567
12974,3243750,572
12975,3244000,568
12976,3244250,566
12977,3244500,570
12978,3244750,564
12979,3245000,562
12980,3245250,575
12981,3245500,571
12982,3245750,572
